,test_path,labels,pred,label_score,pred_score
1151,./test/normal/Norway_007710.jpg,normal,normal,0,0
3494,./test/rusak/Norway_007372.jpg,rusak,rusak,1,1
601,./test/normal/Japan_007943.jpg,normal,rusak,0,1
3099,./test/rusak/Japan_012001.jpg,rusak,rusak,1,1
98,./test/normal/Czech_001964.jpg,normal,rusak,0,1
2034,./test/rusak/India_004193.jpg,rusak,rusak,1,1
1775,./test/rusak/Czech_002385.jpg,rusak,normal,1,0
40,./test/normal/Czech_000893.jpg,normal,normal,0,0
1902,./test/rusak/India_000830.jpg,rusak,rusak,1,1
2324,./test/rusak/Japan_000814.jpg,rusak,rusak,1,1
113,./test/normal/Czech_002340.jpg,normal,normal,0,0
934,./test/normal/Norway_004605.jpg,normal,normal,0,0
454,./test/normal/India_007261.jpg,normal,normal,0,0
3285,./test/rusak/Norway_001720.jpg,rusak,normal,1,0
722,./test/normal/Norway_001288.jpg,normal,normal,0,0
1108,./test/normal/Norway_007060.jpg,normal,rusak,0,1
2378,./test/rusak/Japan_001712.jpg,rusak,rusak,1,1
1581,./test/rusak/China_MotorBike_000600.jpg,rusak,rusak,1,1
411,./test/normal/India_006185.jpg,normal,rusak,0,1
1446,./test/rusak/China_Drone_001700.jpg,rusak,rusak,1,1
4156,./test/rusak/Y_44830.jpeg,rusak,rusak,1,1
122,./test/normal/Czech_002482.jpg,normal,rusak,0,1
2714,./test/rusak/Japan_006730.jpg,rusak,rusak,1,1
4013,./test/rusak/United_States_004272.jpg,rusak,rusak,1,1
2065,./test/rusak/India_004928.jpg,rusak,rusak,1,1
1377,./test/rusak/China_Drone_001071.jpg,rusak,rusak,1,1
1567,./test/rusak/China_MotorBike_000469.jpg,rusak,rusak,1,1
396,./test/normal/India_005809.jpg,normal,rusak,0,1
3153,./test/rusak/Japan_012797.jpg,rusak,rusak,1,1
1100,./test/normal/Norway_006960.jpg,normal,rusak,0,1
2268,./test/rusak/Japan_000105.jpg,rusak,rusak,1,1
1962,./test/rusak/India_002285.jpg,rusak,normal,1,0
516,./test/normal/India_008848.jpg,normal,normal,0,0
702,./test/normal/Norway_001013.jpg,normal,normal,0,0
3905,./test/rusak/United_States_003229.jpg,rusak,rusak,1,1
4048,./test/rusak/United_States_004578.jpg,rusak,rusak,1,1
406,./test/normal/India_006081.jpg,normal,rusak,0,1
1397,./test/rusak/China_Drone_001248.jpg,rusak,rusak,1,1
4113,./test/rusak/X_2800.jpeg,rusak,rusak,1,1
3906,./test/rusak/United_States_003244.jpg,rusak,rusak,1,1
652,./test/normal/Norway_000219.jpg,normal,normal,0,0
3092,./test/rusak/Japan_011912.jpg,rusak,rusak,1,1
2518,./test/rusak/Japan_003897.jpg,rusak,rusak,1,1
2549,./test/rusak/Japan_004323.jpg,rusak,rusak,1,1
1110,./test/normal/Norway_007079.jpg,normal,normal,0,0
976,./test/normal/Norway_005336.jpg,normal,normal,0,0
2759,./test/rusak/Japan_007352.jpg,rusak,rusak,1,1
2047,./test/rusak/India_004469.jpg,rusak,rusak,1,1
2628,./test/rusak/Japan_005291.jpg,rusak,rusak,1,1
2373,./test/rusak/Japan_001627.jpg,rusak,rusak,1,1
529,./test/normal/India_009109.jpg,normal,rusak,0,1
161,./test/normal/Czech_003437.jpg,normal,normal,0,0
2911,./test/rusak/Japan_009386.jpg,rusak,rusak,1,1
3097,./test/rusak/Japan_011983.jpg,rusak,rusak,1,1
4121,./test/rusak/Y_16910.jpeg,rusak,rusak,1,1
2755,./test/rusak/Japan_007286.jpg,rusak,rusak,1,1
1388,./test/rusak/China_Drone_001174.jpg,rusak,rusak,1,1
2464,./test/rusak/Japan_003091.jpg,rusak,rusak,1,1
3394,./test/rusak/Norway_004766.jpg,rusak,rusak,1,1
2148,./test/rusak/India_007188.jpg,rusak,rusak,1,1
1184,./test/rusak/AC_31170.jpeg,rusak,rusak,1,1
3488,./test/rusak/Norway_007292.jpg,rusak,normal,1,0
2525,./test/rusak/Japan_003962.jpg,rusak,rusak,1,1
1373,./test/rusak/China_Drone_001012.jpg,rusak,rusak,1,1
3257,./test/rusak/Norway_000837.jpg,rusak,normal,1,0
711,./test/normal/Norway_001106.jpg,normal,rusak,0,1
2118,./test/rusak/India_006286.jpg,rusak,rusak,1,1
2612,./test/rusak/Japan_005036.jpg,rusak,rusak,1,1
2709,./test/rusak/Japan_006622.jpg,rusak,rusak,1,1
564,./test/normal/Japan_000391.jpg,normal,rusak,0,1
1692,./test/rusak/China_MotorBike_001743.jpg,rusak,rusak,1,1
44,./test/normal/Czech_000977.jpg,normal,normal,0,0
1507,./test/rusak/China_Drone_002378.jpg,rusak,rusak,1,1
3162,./test/rusak/Japan_012896.jpg,rusak,rusak,1,1
1580,./test/rusak/China_MotorBike_000592.jpg,rusak,rusak,1,1
4155,./test/rusak/Y_44770.jpeg,rusak,rusak,1,1
3878,./test/rusak/United_States_002942.jpg,rusak,rusak,1,1
806,./test/normal/Norway_002816.jpg,normal,rusak,0,1
2255,./test/rusak/India_009550.jpg,rusak,rusak,1,1
3637,./test/rusak/United_States_000462.jpg,rusak,rusak,1,1
2106,./test/rusak/India_005936.jpg,rusak,rusak,1,1
1991,./test/rusak/India_003085.jpg,rusak,normal,1,0
1137,./test/normal/Norway_007473.jpg,normal,rusak,0,1
3758,./test/rusak/United_States_001695.jpg,rusak,rusak,1,1
425,./test/normal/India_006510.jpg,normal,normal,0,0
579,./test/normal/Japan_003244.jpg,normal,rusak,0,1
3197,./test/rusak/K_13250.jpeg,rusak,rusak,1,1
1977,./test/rusak/India_002664.jpg,rusak,rusak,1,1
3127,./test/rusak/Japan_012464.jpg,rusak,rusak,1,1
2162,./test/rusak/India_007630.jpg,rusak,rusak,1,1
3907,./test/rusak/United_States_003246.jpg,rusak,rusak,1,1
600,./test/normal/Japan_007720.jpg,normal,rusak,0,1
1422,./test/rusak/China_Drone_001447.jpg,rusak,rusak,1,1
2964,./test/rusak/Japan_010069.jpg,rusak,rusak,1,1
3322,./test/rusak/Norway_002683.jpg,rusak,normal,1,0
3615,./test/rusak/United_States_000280.jpg,rusak,rusak,1,1
1038,./test/normal/Norway_006078.jpg,normal,normal,0,0
783,./test/normal/Norway_002428.jpg,normal,rusak,0,1
1268,./test/rusak/China_Drone_000038.jpg,rusak,rusak,1,1
3883,./test/rusak/United_States_002985.jpg,rusak,rusak,1,1
2700,./test/rusak/Japan_006505.jpg,rusak,normal,1,0
3402,./test/rusak/Norway_004938.jpg,rusak,normal,1,0
3129,./test/rusak/Japan_012490.jpg,rusak,rusak,1,1
778,./test/normal/Norway_002324.jpg,normal,normal,0,0
984,./test/normal/Norway_005497.jpg,normal,normal,0,0
2465,./test/rusak/Japan_003098.jpg,rusak,rusak,1,1
1632,./test/rusak/China_MotorBike_001129.jpg,rusak,rusak,1,1
1906,./test/rusak/India_000933.jpg,rusak,normal,1,0
745,./test/normal/Norway_001679.jpg,normal,normal,0,0
2815,./test/rusak/Japan_008215.jpg,rusak,rusak,1,1
3835,./test/rusak/United_States_002549.jpg,rusak,rusak,1,1
2211,./test/rusak/India_008659.jpg,rusak,rusak,1,1
2365,./test/rusak/Japan_001521.jpg,rusak,rusak,1,1
1171,./test/normal/Norway_008081.jpg,normal,rusak,0,1
1789,./test/rusak/Czech_002638.jpg,rusak,normal,1,0
1299,./test/rusak/China_Drone_000336.jpg,rusak,normal,1,0
3567,./test/rusak/Q_11890.jpeg,rusak,rusak,1,1
847,./test/normal/Norway_003368.jpg,normal,normal,0,0
3880,./test/rusak/United_States_002963.jpg,rusak,rusak,1,1
3084,./test/rusak/Japan_011735.jpg,rusak,rusak,1,1
3225,./test/rusak/Norway_000115.jpg,rusak,rusak,1,1
3382,./test/rusak/Norway_004473.jpg,rusak,rusak,1,1
1451,./test/rusak/China_Drone_001760.jpg,rusak,rusak,1,1
2885,./test/rusak/Japan_009099.jpg,rusak,rusak,1,1
82,./test/normal/Czech_001685.jpg,normal,normal,0,0
1370,./test/rusak/China_Drone_000965.jpg,rusak,rusak,1,1
746,./test/normal/Norway_001682.jpg,normal,rusak,0,1
805,./test/normal/Norway_002791.jpg,normal,normal,0,0
1535,./test/rusak/China_MotorBike_000204.jpg,rusak,rusak,1,1
995,./test/normal/Norway_005623.jpg,normal,normal,0,0
2590,./test/rusak/Japan_004779.jpg,rusak,rusak,1,1
141,./test/normal/Czech_002909.jpg,normal,rusak,0,1
1458,./test/rusak/China_Drone_001833.jpg,rusak,rusak,1,1
862,./test/normal/Norway_003549.jpg,normal,normal,0,0
1533,./test/rusak/China_MotorBike_000199.jpg,rusak,rusak,1,1
1318,./test/rusak/China_Drone_000477.jpg,rusak,rusak,1,1
1850,./test/rusak/F_39150.jpeg,rusak,rusak,1,1
3145,./test/rusak/Japan_012692.jpg,rusak,rusak,1,1
1825,./test/rusak/C_3360.jpeg,rusak,rusak,1,1
507,./test/normal/India_008669.jpg,normal,rusak,0,1
3158,./test/rusak/Japan_012855.jpg,rusak,rusak,1,1
2947,./test/rusak/Japan_009897.jpg,rusak,rusak,1,1
3374,./test/rusak/Norway_004283.jpg,rusak,normal,1,0
1669,./test/rusak/China_MotorBike_001489.jpg,rusak,rusak,1,1
1196,./test/rusak/AD_30090.jpeg,rusak,rusak,1,1
1199,./test/rusak/AD_4690.jpeg,rusak,rusak,1,1
121,./test/normal/Czech_002475.jpg,normal,rusak,0,1
2265,./test/rusak/Japan_000044.jpg,rusak,rusak,1,1
1831,./test/rusak/D_17340.jpeg,rusak,rusak,1,1
2390,./test/rusak/Japan_002010.jpg,rusak,rusak,1,1
3679,./test/rusak/United_States_000779.jpg,rusak,rusak,1,1
2196,./test/rusak/India_008524.jpg,rusak,normal,1,0
206,./test/normal/India_001035.jpg,normal,rusak,0,1
3663,./test/rusak/United_States_000656.jpg,rusak,rusak,1,1
2248,./test/rusak/India_009391.jpg,rusak,rusak,1,1
3074,./test/rusak/Japan_011663.jpg,rusak,rusak,1,1
1324,./test/rusak/China_Drone_000587.jpg,rusak,rusak,1,1
3437,./test/rusak/Norway_006036.jpg,rusak,normal,1,0
3079,./test/rusak/Japan_011698.jpg,rusak,rusak,1,1
1839,./test/rusak/F_18260.jpeg,rusak,rusak,1,1
3284,./test/rusak/Norway_001675.jpg,rusak,rusak,1,1
269,./test/normal/India_002823.jpg,normal,rusak,0,1
972,./test/normal/Norway_005250.jpg,normal,normal,0,0
2949,./test/rusak/Japan_009930.jpg,rusak,rusak,1,1
1355,./test/rusak/China_Drone_000845.jpg,rusak,rusak,1,1
850,./test/normal/Norway_003394.jpg,normal,normal,0,0
1462,./test/rusak/China_Drone_001860.jpg,rusak,rusak,1,1
135,./test/normal/Czech_002806.jpg,normal,normal,0,0
3956,./test/rusak/United_States_003816.jpg,rusak,rusak,1,1
1424,./test/rusak/China_Drone_001455.jpg,rusak,rusak,1,1
849,./test/normal/Norway_003386.jpg,normal,rusak,0,1
3365,./test/rusak/Norway_004016.jpg,rusak,rusak,1,1
820,./test/normal/Norway_003054.jpg,normal,rusak,0,1
886,./test/normal/Norway_003899.jpg,normal,normal,0,0
1892,./test/rusak/India_000612.jpg,rusak,normal,1,0
414,./test/normal/India_006292.jpg,normal,rusak,0,1
1642,./test/rusak/China_MotorBike_001219.jpg,rusak,rusak,1,1
3951,./test/rusak/United_States_003774.jpg,rusak,rusak,1,1
3154,./test/rusak/Japan_012804.jpg,rusak,rusak,1,1
743,./test/normal/Norway_001617.jpg,normal,rusak,0,1
476,./test/normal/India_008028.jpg,normal,normal,0,0
2024,./test/rusak/India_003925.jpg,rusak,rusak,1,1
456,./test/normal/India_007286.jpg,normal,rusak,0,1
1767,./test/rusak/Czech_002199.jpg,rusak,rusak,1,1
762,./test/normal/Norway_002035.jpg,normal,normal,0,0
988,./test/normal/Norway_005540.jpg,normal,normal,0,0
2312,./test/rusak/Japan_000646.jpg,rusak,rusak,1,1
789,./test/normal/Norway_002507.jpg,normal,normal,0,0
3857,./test/rusak/United_States_002740.jpg,rusak,rusak,1,1
271,./test/normal/India_002853.jpg,normal,rusak,0,1
11,./test/normal/Czech_000351.jpg,normal,normal,0,0
1393,./test/rusak/China_Drone_001225.jpg,rusak,rusak,1,1
1793,./test/rusak/Czech_002867.jpg,rusak,normal,1,0
2771,./test/rusak/Japan_007484.jpg,rusak,rusak,1,1
2151,./test/rusak/India_007291.jpg,rusak,rusak,1,1
3894,./test/rusak/United_States_003109.jpg,rusak,rusak,1,1
2112,./test/rusak/India_006029.jpg,rusak,rusak,1,1
672,./test/normal/Norway_000536.jpg,normal,rusak,0,1
2054,./test/rusak/India_004636.jpg,rusak,normal,1,0
655,./test/normal/Norway_000242.jpg,normal,rusak,0,1
2533,./test/rusak/Japan_004098.jpg,rusak,rusak,1,1
1658,./test/rusak/China_MotorBike_001365.jpg,rusak,rusak,1,1
2837,./test/rusak/Japan_008501.jpg,rusak,rusak,1,1
3597,./test/rusak/United_States_000062.jpg,rusak,rusak,1,1
1742,./test/rusak/Czech_001120.jpg,rusak,rusak,1,1
700,./test/normal/Norway_000999.jpg,normal,normal,0,0
2263,./test/rusak/Japan_000033.jpg,rusak,rusak,1,1
2025,./test/rusak/India_003926.jpg,rusak,normal,1,0
590,./test/normal/Japan_005359.jpg,normal,normal,0,0
3287,./test/rusak/Norway_001732.jpg,rusak,rusak,1,1
1548,./test/rusak/China_MotorBike_000300.jpg,rusak,rusak,1,1
2507,./test/rusak/Japan_003659.jpg,rusak,rusak,1,1
2030,./test/rusak/India_004011.jpg,rusak,rusak,1,1
314,./test/normal/India_003856.jpg,normal,rusak,0,1
119,./test/normal/Czech_002469.jpg,normal,rusak,0,1
200,./test/normal/India_000894.jpg,normal,normal,0,0
3240,./test/rusak/Norway_000491.jpg,rusak,normal,1,0
3578,./test/rusak/Q_7950.jpeg,rusak,rusak,1,1
2462,./test/rusak/Japan_003061.jpg,rusak,rusak,1,1
1396,./test/rusak/China_Drone_001241.jpg,rusak,rusak,1,1
3672,./test/rusak/United_States_000724.jpg,rusak,rusak,1,1
2212,./test/rusak/India_008675.jpg,rusak,rusak,1,1
2945,./test/rusak/Japan_009872.jpg,rusak,rusak,1,1
1197,./test/rusak/AD_31060.jpeg,rusak,rusak,1,1
2510,./test/rusak/Japan_003729.jpg,rusak,rusak,1,1
942,./test/normal/Norway_004770.jpg,normal,normal,0,0
3846,./test/rusak/United_States_002633.jpg,rusak,rusak,1,1
2358,./test/rusak/Japan_001396.jpg,rusak,rusak,1,1
1182,./test/rusak/AC_2760.jpeg,rusak,rusak,1,1
831,./test/normal/Norway_003215.jpg,normal,normal,0,0
215,./test/normal/India_001363.jpg,normal,normal,0,0
1587,./test/rusak/China_MotorBike_000718.jpg,rusak,rusak,1,1
1907,./test/rusak/India_000940.jpg,rusak,rusak,1,1
392,./test/normal/India_005651.jpg,normal,rusak,0,1
27,./test/normal/Czech_000671.jpg,normal,normal,0,0
2856,./test/rusak/Japan_008713.jpg,rusak,rusak,1,1
752,./test/normal/Norway_001805.jpg,normal,rusak,0,1
3484,./test/rusak/Norway_007184.jpg,rusak,rusak,1,1
478,./test/normal/India_008052.jpg,normal,normal,0,0
2332,./test/rusak/Japan_000992.jpg,rusak,rusak,1,1
1448,./test/rusak/China_Drone_001720.jpg,rusak,rusak,1,1
3203,./test/rusak/K_3130.jpeg,rusak,rusak,1,1
1974,./test/rusak/India_002608.jpg,rusak,rusak,1,1
909,./test/normal/Norway_004154.jpg,normal,normal,0,0
2161,./test/rusak/India_007609.jpg,rusak,normal,1,0
3270,./test/rusak/Norway_001191.jpg,rusak,rusak,1,1
1965,./test/rusak/India_002344.jpg,rusak,rusak,1,1
2472,./test/rusak/Japan_003240.jpg,rusak,rusak,1,1
619,./test/normal/Japan_010827.jpg,normal,rusak,0,1
1387,./test/rusak/China_Drone_001165.jpg,rusak,rusak,1,1
2855,./test/rusak/Japan_008698.jpg,rusak,rusak,1,1
2585,./test/rusak/Japan_004735.jpg,rusak,rusak,1,1
1687,./test/rusak/China_MotorBike_001641.jpg,rusak,rusak,1,1
2372,./test/rusak/Japan_001617.jpg,rusak,normal,1,0
1382,./test/rusak/China_Drone_001144.jpg,rusak,rusak,1,1
132,./test/normal/Czech_002704.jpg,normal,normal,0,0
283,./test/normal/India_003184.jpg,normal,normal,0,0
2408,./test/rusak/Japan_002230.jpg,rusak,rusak,1,1
563,./test/normal/Japan_000241.jpg,normal,rusak,0,1
2016,./test/rusak/India_003824.jpg,rusak,rusak,1,1
921,./test/normal/Norway_004353.jpg,normal,rusak,0,1
3340,./test/rusak/Norway_003380.jpg,rusak,normal,1,0
969,./test/normal/Norway_005194.jpg,normal,rusak,0,1
1212,./test/rusak/AM_4370.jpeg,rusak,rusak,1,1
394,./test/normal/India_005730.jpg,normal,normal,0,0
3648,./test/rusak/United_States_000583.jpg,rusak,rusak,1,1
913,./test/normal/Norway_004192.jpg,normal,rusak,0,1
1680,./test/rusak/China_MotorBike_001591.jpg,rusak,rusak,1,1
1905,./test/rusak/India_000884.jpg,rusak,rusak,1,1
3958,./test/rusak/United_States_003819.jpg,rusak,rusak,1,1
2848,./test/rusak/Japan_008630.jpg,rusak,rusak,1,1
4108,./test/rusak/X_26720.jpeg,rusak,rusak,1,1
2772,./test/rusak/Japan_007500.jpg,rusak,rusak,1,1
723,./test/normal/Norway_001338.jpg,normal,rusak,0,1
2943,./test/rusak/Japan_009839.jpg,rusak,rusak,1,1
413,./test/normal/India_006288.jpg,normal,normal,0,0
2790,./test/rusak/Japan_007783.jpg,rusak,rusak,1,1
2319,./test/rusak/Japan_000779.jpg,rusak,rusak,1,1
1027,./test/normal/Norway_005926.jpg,normal,rusak,0,1
597,./test/normal/Japan_006966.jpg,normal,normal,0,0
1338,./test/rusak/China_Drone_000712.jpg,rusak,rusak,1,1
3167,./test/rusak/Japan_012950.jpg,rusak,rusak,1,1
1061,./test/normal/Norway_006326.jpg,normal,rusak,0,1
1449,./test/rusak/China_Drone_001752.jpg,rusak,rusak,1,1
3326,./test/rusak/Norway_002754.jpg,rusak,normal,1,0
997,./test/normal/Norway_005640.jpg,normal,normal,0,0
2000,./test/rusak/India_003372.jpg,rusak,rusak,1,1
2604,./test/rusak/Japan_004927.jpg,rusak,rusak,1,1
3360,./test/rusak/Norway_003930.jpg,rusak,rusak,1,1
1721,./test/rusak/Czech_000275.jpg,rusak,normal,1,0
1699,./test/rusak/China_MotorBike_001814.jpg,rusak,rusak,1,1
3323,./test/rusak/Norway_002712.jpg,rusak,rusak,1,1
653,./test/normal/Norway_000235.jpg,normal,normal,0,0
3202,./test/rusak/K_26100.jpeg,rusak,rusak,1,1
1467,./test/rusak/China_Drone_001933.jpg,rusak,rusak,1,1
48,./test/normal/Czech_001032.jpg,normal,normal,0,0
318,./test/normal/India_003935.jpg,normal,rusak,0,1
2864,./test/rusak/Japan_008801.jpg,rusak,rusak,1,1
1620,./test/rusak/China_MotorBike_000977.jpg,rusak,rusak,1,1
3947,./test/rusak/United_States_003695.jpg,rusak,rusak,1,1
2102,./test/rusak/India_005783.jpg,rusak,rusak,1,1
3011,./test/rusak/Japan_010653.jpg,rusak,rusak,1,1
3118,./test/rusak/Japan_012325.jpg,rusak,rusak,1,1
667,./test/normal/Norway_000391.jpg,normal,normal,0,0
4030,./test/rusak/United_States_004398.jpg,rusak,rusak,1,1
878,./test/normal/Norway_003802.jpg,normal,normal,0,0
241,./test/normal/India_002021.jpg,normal,normal,0,0
2792,./test/rusak/Japan_007858.jpg,rusak,rusak,1,1
1255,./test/rusak/BL_2690.jpeg,rusak,rusak,1,1
340,./test/normal/India_004680.jpg,normal,rusak,0,1
4111,./test/rusak/X_26990.jpeg,rusak,rusak,1,1
3744,./test/rusak/United_States_001545.jpg,rusak,rusak,1,1
2258,./test/rusak/India_009664.jpg,rusak,rusak,1,1
3416,./test/rusak/Norway_005445.jpg,rusak,rusak,1,1
2368,./test/rusak/Japan_001591.jpg,rusak,rusak,1,1
4028,./test/rusak/United_States_004391.jpg,rusak,rusak,1,1
2049,./test/rusak/India_004483.jpg,rusak,normal,1,0
3822,./test/rusak/United_States_002417.jpg,rusak,rusak,1,1
2720,./test/rusak/Japan_006827.jpg,rusak,rusak,1,1
2939,./test/rusak/Japan_009779.jpg,rusak,rusak,1,1
2591,./test/rusak/Japan_004783.jpg,rusak,rusak,1,1
1824,./test/rusak/C_2800.jpeg,rusak,rusak,1,1
3872,./test/rusak/United_States_002904.jpg,rusak,rusak,1,1
518,./test/normal/India_008890.jpg,normal,rusak,0,1
2812,./test/rusak/Japan_008097.jpg,rusak,rusak,1,1
1912,./test/rusak/India_001115.jpg,rusak,rusak,1,1
2108,./test/rusak/India_005970.jpg,rusak,rusak,1,1
766,./test/normal/Norway_002127.jpg,normal,rusak,0,1
3248,./test/rusak/Norway_000663.jpg,rusak,normal,1,0
1168,./test/normal/Norway_008026.jpg,normal,rusak,0,1
474,./test/normal/India_007959.jpg,normal,rusak,0,1
3810,./test/rusak/United_States_002247.jpg,rusak,rusak,1,1
906,./test/normal/Norway_004138.jpg,normal,normal,0,0
2572,./test/rusak/Japan_004624.jpg,rusak,normal,1,0
3172,./test/rusak/Japan_012987.jpg,rusak,rusak,1,1
1780,./test/rusak/Czech_002442.jpg,rusak,normal,1,0
838,./test/normal/Norway_003286.jpg,normal,rusak,0,1
2306,./test/rusak/Japan_000604.jpg,rusak,rusak,1,1
268,./test/normal/India_002799.jpg,normal,normal,0,0
1049,./test/normal/Norway_006197.jpg,normal,normal,0,0
3033,./test/rusak/Japan_011078.jpg,rusak,rusak,1,1
3741,./test/rusak/United_States_001542.jpg,rusak,rusak,1,1
3035,./test/rusak/Japan_011091.jpg,rusak,rusak,1,1
107,./test/normal/Czech_002273.jpg,normal,rusak,0,1
3467,./test/rusak/Norway_006933.jpg,rusak,normal,1,0
3564,./test/rusak/P_8630.jpeg,rusak,rusak,1,1
2488,./test/rusak/Japan_003382.jpg,rusak,rusak,1,1
1081,./test/normal/Norway_006695.jpg,normal,normal,0,0
574,./test/normal/Japan_001577.jpg,normal,rusak,0,1
731,./test/normal/Norway_001463.jpg,normal,rusak,0,1
2888,./test/rusak/Japan_009106.jpg,rusak,rusak,1,1
3797,./test/rusak/United_States_002056.jpg,rusak,rusak,1,1
238,./test/normal/India_001905.jpg,normal,rusak,0,1
3312,./test/rusak/Norway_002312.jpg,rusak,rusak,1,1
3038,./test/rusak/Japan_011130.jpg,rusak,rusak,1,1
2597,./test/rusak/Japan_004831.jpg,rusak,rusak,1,1
3379,./test/rusak/Norway_004400.jpg,rusak,rusak,1,1
1426,./test/rusak/China_Drone_001466.jpg,rusak,rusak,1,1
2088,./test/rusak/India_005469.jpg,rusak,rusak,1,1
3761,./test/rusak/United_States_001772.jpg,rusak,rusak,1,1
1958,./test/rusak/India_002175.jpg,rusak,rusak,1,1
3457,./test/rusak/Norway_006652.jpg,rusak,rusak,1,1
1694,./test/rusak/China_MotorBike_001762.jpg,rusak,rusak,1,1
2346,./test/rusak/Japan_001168.jpg,rusak,rusak,1,1
980,./test/normal/Norway_005446.jpg,normal,normal,0,0
1983,./test/rusak/India_002877.jpg,rusak,rusak,1,1
1476,./test/rusak/China_Drone_001984.jpg,rusak,rusak,1,1
1158,./test/normal/Norway_007870.jpg,normal,rusak,0,1
2933,./test/rusak/Japan_009737.jpg,rusak,rusak,1,1
1894,./test/rusak/India_000644.jpg,rusak,rusak,1,1
912,./test/normal/Norway_004191.jpg,normal,rusak,0,1
204,./test/normal/India_000972.jpg,normal,normal,0,0
190,./test/normal/India_000443.jpg,normal,rusak,0,1
487,./test/normal/India_008270.jpg,normal,rusak,0,1
2223,./test/rusak/India_008960.jpg,rusak,rusak,1,1
438,./test/normal/India_006875.jpg,normal,normal,0,0
244,./test/normal/India_002128.jpg,normal,normal,0,0
609,./test/normal/Japan_009090.jpg,normal,rusak,0,1
2564,./test/rusak/Japan_004472.jpg,rusak,rusak,1,1
3829,./test/rusak/United_States_002501.jpg,rusak,rusak,1,1
3179,./test/rusak/Japan_013059.jpg,rusak,rusak,1,1
1183,./test/rusak/AC_31150.jpeg,rusak,rusak,1,1
2359,./test/rusak/Japan_001405.jpg,rusak,rusak,1,1
3502,./test/rusak/Norway_007535.jpg,rusak,rusak,1,1
2980,./test/rusak/Japan_010222.jpg,rusak,rusak,1,1
1920,./test/rusak/India_001238.jpg,rusak,rusak,1,1
108,./test/normal/Czech_002277.jpg,normal,normal,0,0
1354,./test/rusak/China_Drone_000842.jpg,rusak,rusak,1,1
1079,./test/normal/Norway_006656.jpg,normal,normal,0,0
3653,./test/rusak/United_States_000608.jpg,rusak,rusak,1,1
3833,./test/rusak/United_States_002523.jpg,rusak,rusak,1,1
3904,./test/rusak/United_States_003228.jpg,rusak,rusak,1,1
426,./test/normal/India_006528.jpg,normal,normal,0,0
4004,./test/rusak/United_States_004195.jpg,rusak,rusak,1,1
4039,./test/rusak/United_States_004505.jpg,rusak,rusak,1,1
3847,./test/rusak/United_States_002635.jpg,rusak,rusak,1,1
2651,./test/rusak/Japan_005642.jpg,rusak,rusak,1,1
1852,./test/rusak/F_3980.jpeg,rusak,rusak,1,1
1603,./test/rusak/China_MotorBike_000850.jpg,rusak,rusak,1,1
943,./test/normal/Norway_004786.jpg,normal,normal,0,0
3117,./test/rusak/Japan_012302.jpg,rusak,rusak,1,1
2438,./test/rusak/Japan_002666.jpg,rusak,rusak,1,1
1296,./test/rusak/China_Drone_000309.jpg,rusak,rusak,1,1
2829,./test/rusak/Japan_008409.jpg,rusak,rusak,1,1
2060,./test/rusak/India_004817.jpg,rusak,rusak,1,1
2686,./test/rusak/Japan_006312.jpg,rusak,normal,1,0
812,./test/normal/Norway_002906.jpg,normal,normal,0,0
459,./test/normal/India_007341.jpg,normal,normal,0,0
254,./test/normal/India_002407.jpg,normal,rusak,0,1
